condition,model,group,offset,sample_count,positive_count,negative_count,positive_rate,auroc,auprc,brier,ece,undefined_discrimination,undefined_reason,empirical_brier,brier_skill_score_vs_empirical
B_chunk_plus_state,monotone_conditional_survival_shared_mlp,gripper,45,252,38,214,0.15079365079365079,0.9500737825873093,0.8271879339333776,0.05765085472127974,0.04762723342872996,False,,0.1280791197208624,0.5498809263607924
B_chunk_plus_state,monotone_conditional_survival_shared_mlp,gripper,46,248,38,210,0.1532258064516129,0.95,0.8252320583824634,0.05794834667194022,0.0499721966180804,False,,0.1297503922025234,0.5533859613966298
B_chunk_plus_state,monotone_conditional_survival_shared_mlp,gripper,47,245,35,210,0.14285714285714285,0.9625850340136054,0.8457749498845745,0.052602644274229275,0.058375355062868735,False,,0.12256517119244395,0.5708189874623029
B_chunk_plus_state,monotone_conditional_survival_shared_mlp,gripper,48,244,33,211,0.13524590163934427,0.9609363779979894,0.8350176132004428,0.05231225249318558,0.06522889340610247,False,,0.11726565029519984,0.5538996086109034
B_chunk_plus_state,monotone_conditional_survival_shared_mlp,gripper,49,242,31,211,0.128099173553719,0.9724812719767619,0.8539141976951163,0.04745693419363632,0.05914840866371162,False,,0.11211649845665764,0.576717656661545
B_chunk_plus_state,monotone_conditional_survival_shared_mlp,gripper,50,238,31,207,0.13025210084033614,0.9719495091164095,0.853430837241324,0.04676654166744571,0.050710768081992715,False,,0.1136975757827116,0.58867599994549
B_chunk_plus_state,monotone_conditional_survival_shared_mlp,gripper,51,232,31,201,0.1336206896551724,0.9701492537313433,0.8446920751154277,0.0485617164105014,0.05775985325338452,False,,0.11606659653821398,0.5816047178180774
B_chunk_plus_state,monotone_conditional_survival_shared_mlp,gripper,52,229,30,199,0.13100436681222707,0.9673366834170855,0.8302230007146508,0.0498477444968716,0.06127000756194311,False,,0.11421835145889767,0.5635749959601747
B_chunk_plus_state,monotone_conditional_survival_shared_mlp,gripper,53,224,30,194,0.13392857142857142,0.9670103092783505,0.8311151972590213,0.0508645037010274,0.056109996812071634,False,,0.11622311335421984,0.5623546622262239
B_chunk_plus_state,monotone_conditional_survival_shared_mlp,gripper,54,219,29,190,0.1324200913242009,0.9631578947368421,0.809186756751958,0.052843928645828646,0.05494628937637611,False,,0.11513058232698564,0.5410087608543046
B_chunk_plus_state,monotone_conditional_survival_shared_mlp,gripper,55,219,29,190,0.1324200913242009,0.9631578947368421,0.809186756751958,0.05272667606196157,0.054827398330829405,False,,0.11509885285257244,0.5419009420580586
B_chunk_plus_state,monotone_conditional_survival_shared_mlp,gripper,56,217,29,188,0.1336405529953917,0.9629493763756419,0.809834985392073,0.05324432736599207,0.056008362718868616,False,,0.11586710086244759,0.5404707033344915
B_chunk_plus_state,monotone_conditional_survival_shared_mlp,gripper,57,216,29,187,0.13425925925925927,0.9603540475751429,0.8003386856424788,0.0545492641035454,0.05392414422307318,False,,0.11626691351088787,0.5308272796074774
B_chunk_plus_state,monotone_conditional_survival_shared_mlp,gripper,58,211,29,182,0.13744075829383887,0.9586964759378552,0.7853162820749598,0.057551284306687926,0.04148108000710905,False,,0.11855624825682844,0.5145655741229719
B_chunk_plus_state,monotone_conditional_survival_shared_mlp,gripper,59,209,28,181,0.1339712918660287,0.9634964483030781,0.8092263373566441,0.054997034588172296,0.047570846254496216,False,,0.11604808034517085,0.5260840642551748
B_chunk_plus_state,monotone_conditional_survival_shared_mlp,gripper,60,208,28,180,0.1346153846153846,0.9617063492063492,0.8084615913492309,0.055472900928980544,0.04888155445951546,False,,0.11660457844761679,0.5242648130330398
B_chunk_plus_state,monotone_conditional_survival_shared_mlp,gripper,61,206,28,178,0.13592233009708737,0.9578651685393258,0.7952522143505422,0.058057421260280316,0.03367045621922395,False,,0.11771027476025295,0.5067769455255364
B_chunk_plus_state,monotone_conditional_survival_shared_mlp,gripper,62,205,28,177,0.13658536585365855,0.9592413236481033,0.7973951248427718,0.05837151850405044,0.038318118693661106,False,,0.11833897007471905,0.506743057952974
B_chunk_plus_state,monotone_conditional_survival_shared_mlp,gripper,63,201,27,174,0.13432835820895522,0.9721157939548745,0.8325944528728326,0.05361733465155177,0.043349040726821116,False,,0.1167945679426601,0.5409261269935515
B_chunk_plus_state,monotone_conditional_survival_shared_mlp,gripper,64,198,26,172,0.13131313131313133,0.9762969588550984,0.8445899862852746,0.05182866883905448,0.04174934181084072,False,,0.11468608006057224,0.5480823059635413
B_chunk_plus_state,monotone_conditional_survival_shared_mlp,gripper,65,197,23,174,0.116751269035533,0.9685157421289355,0.8073315993181447,0.04987120661040967,0.03710669650317532,False,,0.10340681121037314,0.5177183589101247
B_chunk_plus_state,monotone_conditional_survival_shared_mlp,gripper,66,195,23,172,0.11794871794871795,0.968149646107179,0.8073315993181447,0.05041776457259339,0.03706121193607013,False,,0.10447413428302679,0.5174139042300308
B_chunk_plus_state,monotone_conditional_survival_shared_mlp,gripper,67,193,21,172,0.10880829015544041,0.9581949058693244,0.6924187983505989,0.05425280569757602,0.036398903084758065,False,,0.09730480633277068,0.4424447492137441
B_chunk_plus_state,monotone_conditional_survival_shared_mlp,gripper,68,191,20,171,0.10471204188481675,0.9608187134502923,0.6828979629294443,0.05290932423210289,0.04105972250925045,False,,0.09414767658834398,0.4380177382024384
B_chunk_plus_state,monotone_conditional_survival_shared_mlp,gripper,69,191,19,172,0.09947643979057591,0.9577723378212974,0.6784945584918664,0.050987248724616054,0.03186508248365055,False,,0.08989326299428277,0.43280233661271306
B_chunk_plus_state,monotone_conditional_survival_shared_mlp,gripper,70,188,19,169,0.10106382978723404,0.9579570227343507,0.6765429435525343,0.05202486266878179,0.03601512253299064,False,,0.09140209737368363,0.4308132508591568
B_chunk_plus_state,monotone_conditional_survival_shared_mlp,gripper,71,188,16,172,0.0851063829787234,0.9694767441860465,0.7139021293867904,0.04218495679895854,0.03829410049351805,False,,0.07805870452969811,0.459573957150302
B_chunk_plus_state,monotone_conditional_survival_shared_mlp,gripper,72,187,14,173,0.0748663101604278,0.9690338563170933,0.6644057805548489,0.04021736271770375,0.036000120210542066,False,,0.06933959246521793,0.419994244444434
B_chunk_plus_state,monotone_conditional_survival_shared_mlp,gripper,73,186,13,173,0.06989247311827956,0.9662072032014228,0.6407381334319167,0.03921123794217519,0.04044964709405206,False,,0.06505453345878505,0.39725587353543534
B_chunk_plus_state,monotone_conditional_survival_shared_mlp,gripper,74,184,11,173,0.059782608695652176,0.954282711508145,0.5112983701110391,0.03911811448463067,0.03765773740431885,False,,0.05624440005309801,0.3044976131365811
B_chunk_plus_state,monotone_conditional_survival_shared_mlp,gripper,75,181,10,171,0.055248618784530384,0.9567251461988304,0.5157694142774788,0.035676656278751266,0.03407203272440153,False,,0.05220174030923229,0.31656193706550495
B_chunk_plus_state,monotone_conditional_survival_shared_mlp,gripper,76,177,10,167,0.05649717514124294,0.9580838323353293,0.522047423487986,0.03623574651685189,0.034722245124116605,False,,0.05337068486751734,0.3210552458376673
B_chunk_plus_state,monotone_conditional_survival_shared_mlp,gripper,77,175,9,166,0.05142857142857143,0.9564926372155288,0.5189933269805872,0.03387876735885663,0.028081300968792005,False,,0.04888753928609386,0.30700608266259166
B_chunk_plus_state,monotone_conditional_survival_shared_mlp,gripper,78,172,7,165,0.040697674418604654,0.9679653679653679,0.5634389788303985,0.025433191081517252,0.02730243260388238,False,,0.03908027807985544,0.3492064967002576
B_chunk_plus_state,monotone_conditional_survival_shared_mlp,gripper,79,170,5,165,0.029411764705882353,0.9903030303030304,0.8142857142857143,0.01627721478562713,0.031130853340925465,False,,0.028551777572927938,0.4299053800047543
B_chunk_plus_state,monotone_conditional_survival_shared_mlp,gripper,80,167,4,163,0.023952095808383235,0.9815950920245399,0.4988095238095238,0.01927617025079626,0.026733536953928796,False,,0.023424586241740552,0.1770966602412033
B_chunk_plus_state,monotone_conditional_survival_shared_mlp,gripper,81,166,1,165,0.006024096385542169,0.9696969696969697,0.16666666666666666,0.011889625633688105,0.03293435700421501,False,,0.006106164003498107,-0.9471513747217992
B_chunk_plus_state,monotone_conditional_survival_shared_mlp,gripper,82,164,1,163,0.006097560975609756,0.9693251533742331,0.16666666666666666,0.011418988140064439,0.03132761679140872,False,,0.006169909216549052,-0.850754644725761
B_chunk_plus_state,monotone_conditional_survival_shared_mlp,gripper,83,161,1,160,0.006211180124223602,0.96875,0.16666666666666666,0.011256542409384599,0.02974104063528993,False,,0.006197849728804866,-0.8162012475180165
B_chunk_plus_state,monotone_conditional_survival_shared_mlp,gripper,84,160,1,159,0.00625,0.9685534591194969,0.16666666666666666,0.011307085944992324,0.029653497225919524,False,,0.0062380098933751595,-0.8126110952469927
B_chunk_plus_state,monotone_conditional_survival_shared_mlp,gripper,85,158,1,157,0.006329113924050633,0.9681528662420382,0.16666666666666666,0.011437589062632099,0.03000094644095271,False,,0.0062947770262406656,-0.8169966966189424
B_chunk_plus_state,monotone_conditional_survival_shared_mlp,gripper,86,154,1,153,0.006493506493506494,0.9673202614379085,0.16666666666666666,0.010562763003383175,0.023769105927310193,False,,0.0064522271719518855,-0.6370723971561276
B_chunk_plus_state,monotone_conditional_survival_shared_mlp,gripper,87,152,1,151,0.006578947368421052,0.9668874172185431,0.16666666666666666,0.010687343609010629,0.023746539060978174,False,,0.006539827927462256,-0.6341933958433357
B_chunk_plus_state,monotone_conditional_survival_shared_mlp,gripper,88,146,1,145,0.00684931506849315,0.9655172413793104,0.16666666666666666,0.010694545446719756,0.021691334710343717,False,,0.006811349769706005,-0.5701066320635242
B_chunk_plus_state,monotone_conditional_survival_shared_mlp,gripper,89,143,1,142,0.006993006993006993,0.9647887323943662,0.16666666666666666,0.010416792974537792,0.019721904413657666,False,,0.006958971670390357,-0.4968868200541865
B_chunk_plus_state,monotone_conditional_survival_shared_mlp,gripper,90,141,1,140,0.0070921985815602835,0.9642857142857143,0.16666666666666666,0.01028798194181355,0.018787382477920948,False,,0.007063861877536558,-0.456424562112385
B_chunk_plus_state,monotone_conditional_survival_shared_mlp,gripper,91,139,1,138,0.007194244604316547,0.9637681159420289,0.16666666666666666,0.010429670388907583,0.01897239290611174,False,,0.007164890734978138,-0.4556635648316565
B_chunk_plus_state,monotone_conditional_survival_shared_mlp,gripper,92,135,0,135,0.0,nan,nan,0.006772223993780194,0.025448993999865367,True,one_label_class,6.944444444444447e-07,-9751.002551043477
B_chunk_plus_state,monotone_conditional_survival_shared_mlp,gripper,93,132,0,132,0.0,nan,nan,0.006787462079062203,0.02564851810498968,True,one_label_class,7.157560817794269e-07,-9481.926169747701
B_chunk_plus_state,monotone_conditional_survival_shared_mlp,gripper,94,130,0,130,0.0,nan,nan,0.00688812677680759,0.02603156047515468,True,one_label_class,7.548303481051114e-07,-9124.397242041474
B_chunk_plus_state,monotone_conditional_survival_shared_mlp,gripper,95,126,0,126,0.0,nan,nan,0.006736564795922993,0.025969094455057063,True,one_label_class,7.790048835816154e-07,-8646.654126313588
B_chunk_plus_state,monotone_conditional_survival_shared_mlp,gripper,96,126,0,126,0.0,nan,nan,0.006611210930485483,0.025740520100933008,True,one_label_class,8.219567667179844e-07,-8042.258718927011
B_chunk_plus_state,monotone_conditional_survival_shared_mlp,gripper,97,126,0,126,0.0,nan,nan,0.006596520323208805,0.025703447223906353,True,one_label_class,8.447772491349479e-07,-7807.591353476485
B_chunk_plus_state,monotone_conditional_survival_shared_mlp,gripper,98,125,0,125,0.0,nan,nan,0.006550703943291866,0.025392394919812468,True,one_label_class,0.0,nan
B_chunk_plus_state,monotone_conditional_survival_shared_mlp,gripper,99,123,0,123,0.0,nan,nan,0.005902216769579975,0.022705899645245175,True,one_label_class,0.0,nan
C_chunk_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,arm,1,337,337,0,1.0,nan,nan,0.00018162240646685772,0.005070902832712741,True,one_label_class,0.0,nan
C_chunk_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,arm,2,335,335,0,1.0,nan,nan,0.00030712301539989053,0.007735434438435018,True,one_label_class,1.0971696205580633e-07,-2798.230033763383
C_chunk_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,arm,3,332,331,1,0.9969879518072289,0.7824773413897281,0.999262728816379,0.0034129235367748785,0.006824903692413548,False,,0.003004796264678611,-0.135825272712764
C_chunk_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,arm,4,330,329,1,0.996969696969697,0.7629179331306991,0.9991817776945167,0.0035346310468585156,0.008698939774454347,False,,0.003022871542024776,-0.16929581615332334
C_chunk_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,arm,5,330,328,2,0.9939393939393939,0.7088414634146342,0.9979133458472567,0.007013768743598719,0.012271283741038684,False,,0.006024325535756637,-0.16424132493660326
C_chunk_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,arm,6,329,325,4,0.9878419452887538,0.8453846153846154,0.997927256544244,0.012979032878647784,0.011229034460360002,False,,0.01201067190430174,-0.0806250459642659
C_chunk_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,arm,7,328,323,5,0.9847560975609756,0.7294117647058823,0.9944278210344479,0.01725384720934334,0.015427573082926702,False,,0.015017613294873156,-0.14890741095548177
C_chunk_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,arm,8,325,318,7,0.9784615384615385,0.8014375561545373,0.9938592589525803,0.02286228211803665,0.024502686478830357,False,,0.021126667479450995,-0.08215278818932581
C_chunk_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,arm,9,325,311,14,0.9569230769230769,0.793752870923289,0.9871126329922502,0.03960204208172759,0.010663732506750016,False,,0.04122266349263274,0.039313845190881214
C_chunk_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,arm,10,324,303,21,0.9351851851851852,0.845984598459846,0.9859082558306032,0.052722694317052045,0.015147823980991048,False,,0.060791990770155735,0.1327361770995844
C_chunk_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,arm,11,322,296,26,0.9192546583850931,0.8633056133056133,0.98452892179785,0.06350041167653164,0.028010912197631646,False,,0.07468134188682278,0.14971517554191094
C_chunk_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,arm,12,321,291,30,0.9065420560747663,0.8230240549828178,0.9687205783854764,0.073032068145089,0.03881277984205554,False,,0.08526306577824339,0.14345012722115102
C_chunk_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,arm,13,318,278,40,0.8742138364779874,0.7779676258992806,0.9488555175329003,0.0962184689281692,0.05222329141921477,False,,0.11188460825401847,0.14002050478901873
C_chunk_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,arm,14,315,271,44,0.8603174603174604,0.7739852398523985,0.9443256544530046,0.10521000201542195,0.062409000758973564,False,,0.12225693558849185,0.1394353088519138
C_chunk_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,arm,15,314,266,48,0.8471337579617835,0.7897086466165414,0.9440556932747532,0.10922382084227472,0.06455208397699701,False,,0.13137526221823445,0.1686119669863173
C_chunk_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,arm,16,312,262,50,0.8397435897435898,0.7895419847328244,0.9392801064890542,0.108865023975608,0.057173571276784775,False,,0.13616860960986754,0.2005130676775374
C_chunk_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,arm,17,311,259,52,0.8327974276527331,0.7745025245025245,0.9289971346122174,0.11291424735925372,0.0652021239490294,False,,0.14052901066773527,0.19650578323484746
